run_id,algorithm,nodes,edges,source_node,target_node,time_sec,memory_peak_mb,energy_joules,cpu_energy_joules,path_found,path_length
26,A_Star,5000,25000,4003,744,0.014012336730957031,0.29423999786376953,0.2069901652666317,0.06099716537022454,True,6
27,Dijkstra,5000,25000,44,3246,0.12900090217590332,1.3463554382324219,3.091619339079469,0.44584734203001825,True,4
27,Bellman-Ford,5000,25000,44,3246,0.2890932559967041,1.6881942749023438,7.968842993401668,0.7523439926139334,True,4
27,A_Star,5000,25000,44,3246,0.09000658988952637,1.1245880126953125,1.286398172684014,0.36738917262107135,True,4
28,Dijkstra,5000,25000,340,801,0.11110186576843262,1.34375,1.4427543620504863,0.3233473610990173,True,9
28,Bellman-Ford,5000,25000,340,801,0.29406142234802246,1.6881637573242188,7.803988270611924,0.40786926882476965,True,9
28,A_Star,5000,25000,340,801,0.03700661659240723,0.607269287109375,0.5425333556024865,0.16487935541705648,True,9
29,Dijkstra,5000,25000,736,3669,0.11111044883728027,1.3432807922363281,1.4902544944266873,0.35994149657889185,True,6
29,Bellman-Ford,5000,25000,736,3669,0.3029913902282715,1.707803726196289,7.8732296199173115,0.5226036187827969,True,6
29,A_Star,5000,25000,736,3669,0.04908633232116699,0.7076644897460938,0.6740524359584193,0.1683874354303222,True,6
30,Dijkstra,5000,25000,1450,4842,0.11910796165466309,1.3444252014160156,1.7113365334462882,0.5047925337221982,True,9
30,Bellman-Ford,5000,25000,1450,4842,0.28399658203125,1.6875076293945312,8.141065115519716,0.6711561153092506,True,9
30,A_Star,5000,25000,1450,4842,0.06808757781982422,0.9098052978515625,1.0010964734016454,0.30887547261104925,True,9
31,Dijkstra,5000,25000,309,995,0.10501289367675781,1.3440742492675781,1.3928322547637562,0.32656725333637393,True,6
31,Bellman-Ford,5000,25000,309,995,0.258991003036499,1.5736560821533203,4.592137158933223,0.5391001599758272,True,6
31,A_Star,5000,25000,309,995,0.02508234977722168,0.31626129150390625,0.3533512479355559,0.0911022475650534,True,6
32,Dijkstra,5000,25000,1797,882,0.1300959587097168,1.3473052978515625,3.0805264553760856,0.42045845424362727,True,9
32,Bellman-Ford,5000,25000,1797,882,0.2840416431427002,1.707040786743164,7.666909342228096,0.47990033781774005,True,9
32,A_Star,5000,25000,1797,882,0.09000968933105469,1.1047172546386719,1.2141895763661543,0.30115857525652445,True,9
33,Dijkstra,5000,25000,1470,1099,0.11508488655090332,1.3453598022460938,1.5567918505672027,0.3977478516440499,True,9
33,Bellman-Ford,5000,25000,1470,1099,0.5371012687683105,1.7096834182739258,13.67438580743613,1.0975308054650035,True,9
33,A_Star,5000,25000,1470,1099,0.07606816291809082,1.0896224975585938,1.180066810482478,0.3985238117438912,True,9
34,Dijkstra,5000,25000,3779,2270,0.11001062393188477,1.4697990417480469,1.4554928539590488,0.34313385545178743,True,8
34,Bellman-Ford,5000,25000,3779,2270,0.2801022529602051,1.6910762786865234,7.598687090601645,0.525466086499266,True,8
34,A_Star,5000,25000,3779,2270,0.04210782051086426,0.6081924438476562,0.5886201832390983,0.1570561823382635,True,8
35,Dijkstra,5000,25000,3355,1086,0.09209990501403809,1.1904983520507812,1.2927995998145674,0.353912599730644,True,9
35,Bellman-Ford,5000,25000,3355,1086,0.28609466552734375,1.6911182403564453,7.610299785024106,0.47609778573605316,True,9
35,A_Star,5000,25000,3355,1086,0.031986236572265625,0.4081916809082031,0.4505162099846216,0.11859221109231427,True,9
36,Dijkstra,5000,25000,2430,4915,0.0669851303100586,1.0991744995117188,0.8865939866516273,0.20310298714297823,True,7
36,Bellman-Ford,5000,25000,2430,4915,0.28103208541870117,1.7077770233154297,7.577980987524276,0.433554987219755,True,7
36,A_Star,5000,25000,2430,4915,0.019005537033081055,0.2937774658203125,0.2722419630132235,0.06806996365558272,True,7
37,Dijkstra,5000,25000,1445,1552,0.10008549690246582,1.3512077331542969,1.3510587821018418,0.34177178146806547,True,8
37,Bellman-Ford,5000,25000,1445,1552,0.3030848503112793,1.6912288665771484,7.732160321970006,0.5107993237418123,True,8
37,A_Star,5000,25000,1445,1552,0.05208706855773926,0.7185440063476562,0.7338760947147808,0.2076800950142047,True,8
38,Dijkstra,5000,25000,3811,1339,0.08501458168029785,1.2010307312011719,1.17620347072963,0.31488147103820335,True,6
38,Bellman-Ford,5000,25000,3811,1339,0.2609996795654297,1.68670654296875,4.423361220573795,0.42938021960647094,True,6
38,A_Star,5000,25000,3811,1339,0.040096282958984375,0.6011085510253906,0.535575873537984,0.13036687191861512,True,6
39,Dijkstra,5000,25000,3281,3907,0.11010551452636719,1.3460273742675781,1.4955044642526827,0.3852524643268607,True,7
39,Bellman-Ford,5000,25000,3281,3907,0.27600812911987305,1.7065677642822266,7.51556553819873,0.46366454044081773,True,7
39,A_Star,5000,25000,3281,3907,0.06809163093566895,0.8849525451660156,0.9220677608856086,0.23244476125101474,True,7
40,Dijkstra,5000,25000,1868,348,0.1330244541168213,1.3430633544921875,3.176772467009723,0.4393764661252498,True,12
40,Bellman-Ford,5000,25000,1868,348,0.2720980644226074,1.6901702880859375,4.9175279113079675,0.5514789131085642,True,12
40,A_Star,5000,25000,1868,348,0.1350994110107422,1.3039131164550781,3.271965201647254,0.5036442039359827,True,12
41,Dijkstra,5000,25000,4993,307,0.10909891128540039,1.3530158996582031,1.5083411785855425,0.40642517694155683,True,5
41,Bellman-Ford,5000,25000,4993,307,0.272019624710083,1.6898250579833984,7.24652636067201,0.39692936201770374,True,5
41,A_Star,5000,25000,4993,307,0.03709673881530762,0.6152420043945312,0.5039147477387027,0.11604874662817878,True,5
42,Dijkstra,5000,25000,2932,2500,0.007007598876953125,0.29369354248046875,0.11582617436810819,0.0354801749186167,True,5
42,Bellman-Ford,5000,25000,2932,2500,0.287996768951416,1.5608673095703125,8.182335170403801,0.5726371686428107,True,5
42,A_Star,5000,25000,2932,2500,0.002099275588989258,0.29413318634033203,0.04410361719300802,0.017907617958093237,True,5
43,Dijkstra,5000,25000,2863,3989,0.06195569038391113,1.0671272277832031,0.797102800941264,0.1697218026017601,True,8
43,Bellman-Ford,5000,25000,2863,3989,0.31709885597229004,1.6895980834960938,8.299095408976418,0.4490494094643404,True,8
43,A_Star,5000,25000,2863,3989,0.011023998260498047,0.2943096160888672,0.1782939093854617,0.055852909546006815,True,8
44,Dijkstra,5000,25000,3131,3584,0.08701372146606445,1.2115058898925781,1.2040924358939413,0.3172044347798113,True,7
44,Bellman-Ford,5000,25000,3131,3584,0.2690114974975586,1.6883392333984375,7.727796024523908,0.5349150266239886,True,7
44,A_Star,5000,25000,3131,3584,0.03700613975524902,0.6041641235351562,0.5157921301287557,0.12629512940467844,True,7
45,Dijkstra,5000,25000,2313,4018,0.06010150909423828,1.0650672912597656,0.8363813191454179,0.2276113193284043,True,10
45,Bellman-Ford,5000,25000,2313,4018,0.2710092067718506,1.6883068084716797,7.1618598007780125,0.3614548018385276,True,10
45,A_Star,5000,25000,2313,4018,0.015006542205810547,0.2943248748779297,0.20857382827745327,0.048246828665300695,True,10
46,Dijkstra,5000,25000,2919,4270,0.07501387596130371,1.1920051574707031,0.9934982760696756,0.2312802766337144,True,5
46,Bellman-Ford,5000,25000,2919,4270,0.26708531379699707,1.6890411376953125,7.629636274545282,0.5697262728464028,True,5
46,A_Star,5000,25000,2919,4270,0.010112285614013672,0.293731689453125,0.14847831652965396,0.038687317552976316,True,5
47,Dijkstra,5000,25000,581,345,0.08001279830932617,1.1827735900878906,1.1138399210917256,0.29977692153029645,True,7
47,Bellman-Ford,5000,25000,581,345,0.2890000343322754,1.7083463668823242,7.786900771058165,0.5659297664863988,True,7
47,A_Star,5000,25000,581,345,0.02491450309753418,0.29658985137939453,0.3528090921218761,0.09615809013948523,True,7
48,Dijkstra,5000,25000,2435,31,0.07799649238586426,1.1791725158691406,1.0358632014547475,0.24238420263351879,True,4
48,Bellman-Ford,5000,25000,2435,31,0.3061027526855469,1.707967758178711,7.762301757059653,0.3895257595587861,True,4
48,A_Star,5000,25000,2435,31,0.007014751434326172,0.29408740997314453,0.13252216893900187,0.036170168683864176,True,4
49,Dijkstra,5000,25000,1746,1440,0.13292622566223145,1.3496246337890625,3.3111759628592567,0.6008079652166503,True,5
49,Bellman-Ford,5000,25000,1746,1440,0.2830066680908203,1.6895599365234375,7.676208309910726,0.4698043079930358,True,5
49,A_Star,5000,25000,1746,1440,0.08707070350646973,1.0906715393066406,1.1542005758965388,0.27251057478133595,True,5
0,Dijkstra,10000,50000,5898,6294,0.0740804672241211,1.6133346557617188,1.003139481882184,0.24811248248684306,True,6
0,Bellman-Ford,10000,50000,5898,6294,0.8760237693786621,3.2868432998657227,40.303657159397126,1.4096481583097276,True,6
0,A_Star,10000,50000,5898,6294,0.003007650375366211,0.3142852783203125,0.06574046223204244,0.02226746299083937,True,6
1,Dijkstra,10000,50000,4033,5906,0.31599950790405273,2.9462223052978516,7.694218379920136,0.4114943812692284,True,6
1,Bellman-Ford,10000,50000,4033,5906,0.6400606632232666,3.2642669677734375,21.815739737848666,0.6086747399781918,True,6
1,A_Star,10000,50000,4033,5906,0.20601224899291992,2.504770278930664,3.8425918442877434,0.4415338447066448,True,6
2,Dijkstra,10000,50000,6674,4917,0.2230079174041748,2.5464344024658203,4.020648703920571,0.4508967027169737,True,8
2,Bellman-Ford,10000,50000,6674,4917,0.6580696105957031,3.271099090576172,21.58760545496721,0.7548514516175173,True,8
2,A_Star,10000,50000,6674,4917,0.08208274841308594,1.4763221740722656,1.262449940836311,0.42894493991720745,True,8
3,Dijkstra,10000,50000,3735,8247,0.2981252670288086,2.8609752655029297,8.594818595592569,0.8038745944208296,True,6
3,Bellman-Ford,10000,50000,3735,8247,0.6650216579437256,3.270109176635742,21.44187908486929,0.5271260869456457,True,6
3,A_Star,10000,50000,3735,8247,0.14504694938659668,2.010650634765625,3.4875297631887423,0.5206917661061214,True,6
4,Dijkstra,10000,50000,9627,1727,0.28200793266296387,2.8316144943237305,7.925170791927683,0.5911467914804392,True,7
4,Bellman-Ford,10000,50000,9627,1727,0.6460809707641602,3.2768630981445312,21.82015485168109,0.7874168529235759,True,7
4,A_Star,10000,50000,9627,1727,0.08700895309448242,1.4950027465820312,1.2317683302644133,0.34630233066486704,True,7
5,Dijkstra,10000,50000,2876,8308,0.060091495513916016,1.6020965576171875,0.8396735385647679,0.2293195383279288,True,4
5,Bellman-Ford,10000,50000,2876,8308,0.7080824375152588,3.286449432373047,29.229458145614483,0.484129142764723,True,4
5,A_Star,10000,50000,2876,8308,0.0020062923431396484,0.29425525665283203,0.06451653879516842,0.02734953867652538,True,4
6,Dijkstra,10000,50000,2788,644,0.2789950370788574,2.8104686737060547,7.628115126089996,0.5627091291079891,True,9
6,Bellman-Ford,10000,50000,2788,644,0.6450967788696289,3.2620744705200195,22.17873239846081,0.5671204016834539,True,9
6,A_Star,10000,50000,2788,644,0.17609190940856934,2.2026119232177734,3.680023337705463,0.5274023380972741,True,9
7,Dijkstra,10000,50000,7689,7338,0.45508766174316406,2.834695816040039,13.776421907844489,1.1366149084852077,True,6
7,Bellman-Ford,10000,50000,7689,7338,0.637087345123291,3.3738441467285156,21.271176925060278,0.44043392188933855,True,6
7,A_Star,10000,50000,7689,7338,0.11307144165039062,1.7513275146484375,1.5375608910978347,0.39350489221369345,True,6
8,Dijkstra,10000,50000,2796,7751,0.20407795906066895,2.553499221801758,3.9244259972106663,0.468785998782143,True,6
8,Bellman-Ford,10000,50000,2796,7751,0.6120951175689697,3.2585325241088867,21.58299750180915,0.6586295040138066,True,6
8,A_Star,10000,50000,2796,7751,0.03709864616394043,0.5790672302246094,0.5373139397761023,0.1523149407057261,True,6
9,Dijkstra,10000,50000,1154,8072,0.2720518112182617,2.8259716033935547,7.223255452479023,0.38200945571323175,True,8
9,Bellman-Ford,10000,50000,1154,8072,0.6510820388793945,3.2660751342773438,21.655376469093035,0.4224484687025067,True,8
9,A_Star,10000,50000,1154,8072,0.13298463821411133,1.8390426635742188,3.2727115278883243,0.5311435278324749,True,8
10,Dijkstra,10000,50000,5555,2990,0.18901729583740234,2.5320072174072266,4.065207834661303,0.68631483738154,True,7
10,Bellman-Ford,10000,50000,5555,2990,0.6741054058074951,3.2773780822753906,21.551265358128948,0.48124935724342843,True,7
10,A_Star,10000,50000,5555,2990,0.09707975387573242,1.4456977844238281,1.288236689968585,0.3073906905302694,True,7
11,Dijkstra,10000,50000,4578,2803,0.3189980983734131,2.854917526245117,7.890602671984921,0.41377666916359557,True,9
11,Bellman-Ford,10000,50000,4578,2803,0.6590118408203125,3.27786922454834,21.141936726822113,0.5641837198758201,True,9
11,A_Star,10000,50000,4578,2803,0.2710990905761719,2.62882137298584,7.247065195877613,0.4236571952407671,True,9
12,Dijkstra,10000,50000,4963,6883,0.2750072479248047,2.8036670684814453,7.539280137762788,0.5293471405919514,True,5
12,Bellman-Ford,10000,50000,4963,6883,0.6300606727600098,3.2689952850341797,20.582477437154495,0.4494954327206255,True,5
12,A_Star,10000,50000,4963,6883,0.14909911155700684,2.0186233520507812,3.588048403300388,0.6146854019351727,True,5
13,Dijkstra,10000,50000,4952,6473,0.5071029663085938,2.8531570434570312,12.90340630383527,0.9036823064025321,True,8
13,Bellman-Ford,10000,50000,4952,6473,0.6980807781219482,3.378756523132324,29.07186746036644,0.532347463518487,True,8
13,A_Star,10000,50000,4952,6473,0.19407939910888672,2.4115467071533203,4.158993244055891,0.6864372448774523,True,8
14,Dijkstra,10000,50000,9378,5574,0.22101283073425293,2.5526294708251953,4.186914187444586,0.5382711873932066,True,9
14,Bellman-Ford,10000,50000,9378,5574,0.6410276889801025,3.2773284912109375,21.906094178988237,0.5595551784733438,True,9
14,A_Star,10000,50000,9378,5574,0.0700995922088623,1.0153961181640625,0.9545511955796444,0.23949019549700262,True,9
15,Dijkstra,10000,50000,2933,8515,0.31000208854675293,2.8261241912841797,7.726761252804976,0.47816725559471257,True,6
15,Bellman-Ford,10000,50000,2933,8515,0.6781024932861328,3.2833309173583984,28.44252075135873,0.5337617459909736,True,6
15,A_Star,10000,50000,2933,8515,0.2509944438934326,2.7179737091064453,4.529068555728278,0.547662556216798,True,6
16,Dijkstra,10000,50000,3264,5968,0.28497982025146484,2.8253345489501953,7.505150374272288,0.48094938021656974,True,9
16,Bellman-Ford,10000,50000,3264,5968,0.7270941734313965,3.27840518951416,29.295571860906332,0.45468386733218685,True,9
16,A_Star,10000,50000,3264,5968,0.14009666442871094,1.9894905090332031,3.3932427379785697,0.5228987375757318,True,9
17,Dijkstra,10000,50000,4142,6327,0.12700843811035156,2.2048606872558594,1.7076370597727044,0.4282410594544754,True,6
17,Bellman-Ford,10000,50000,4142,6327,0.6750257015228271,3.2824134826660156,22.311717146369627,0.4907191501138732,True,6
17,A_Star,10000,50000,4142,6327,0.015958786010742188,0.2934999465942383,0.2342524299247571,0.05966042995810592,True,6
18,Dijkstra,10000,50000,5022,8693,0.2340075969696045,2.5599117279052734,4.166931564435575,0.44834056261948063,True,7
18,Bellman-Ford,10000,50000,5022,8693,0.8340950012207031,3.2779407501220703,33.04048239373602,1.6956883937027305,True,7
18,A_Star,10000,50000,5022,8693,0.11203527450561523,1.7834014892578125,1.5269003654806454,0.38560436665774744,True,7
19,Dijkstra,10000,50000,7718,2772,0.1900327205657959,2.6562366485595703,4.140928523628021,0.5721695218365428,True,6
19,Bellman-Ford,10000,50000,7718,2772,0.595966100692749,3.264341354370117,21.605450645582923,0.5900696474408562,True,6
19,A_Star,10000,50000,7718,2772,0.04709434509277344,0.6864585876464844,0.64935446325643,0.16337846480263396,True,6
20,Dijkstra,10000,50000,1540,228,0.08614993095397949,1.7762451171875,1.2167753635173115,0.3418883641449184,True,7
20,Bellman-Ford,10000,50000,1540,228,0.6020345687866211,3.504405975341797,21.222997431874447,0.4456154333876277,True,7
20,A_Star,10000,50000,1540,228,0.018022537231445312,0.2939300537109375,0.27023179232441313,0.06499379416294819,True,7
21,Dijkstra,10000,50000,9325,8650,0.23999977111816406,2.8243160247802734,4.312097390504554,0.42005539158917965,True,7
21,Bellman-Ford,10000,50000,9325,8650,0.6960866451263428,3.278019905090332,28.716909572229067,0.5372475751007866,True,7
21,A_Star,10000,50000,9325,8650,0.1190800666809082,1.6219024658203125,2.8271222693943843,0.38583026706291884,True,7
22,Dijkstra,10000,50000,7747,4303,0.2880117893218994,2.8244571685791016,7.576009690402584,0.4811916883239014,True,8
22,Bellman-Ford,10000,50000,7747,4303,0.7260768413543701,3.286709785461426,29.93656521345721,0.6681652195681819,True,8
22,A_Star,10000,50000,7747,4303,0.11399984359741211,1.6836585998535156,1.6024529992383483,0.45201799951163546,True,8
23,Dijkstra,10000,50000,8044,8625,0.3050713539123535,2.828317642211914,8.16036497769327,0.48339297590226943,True,11
23,Bellman-Ford,10000,50000,8044,8625,0.6890149116516113,3.2714452743530273,28.839743003002372,0.49373999539297064,True,11
23,A_Star,10000,50000,8044,8625,0.24709582328796387,2.8097705841064453,4.762419820386408,0.5861628238069401,True,11
24,Dijkstra,10000,50000,3854,3984,0.272022008895874,2.8178577423095703,7.60645310254122,0.7138811014528089,True,7
24,Bellman-Ford,10000,50000,3854,3984,0.6190392971038818,3.264004707336426,21.306926372550134,0.4601633731235581,True,7
24,A_Star,10000,50000,3854,3984,0.13909578323364258,1.9595756530761719,3.2782779109240514,0.4462289075874723,True,7
25,Dijkstra,10000,50000,3999,8458,0.5060195922851562,2.8578290939331055,12.50797678970901,1.0419007905123923,True,8
25,Bellman-Ford,10000,50000,3999,8458,0.6825230121612549,3.3749589920043945,28.67219930234192,0.4814443080575545,True,8
25,A_Star,10000,50000,3999,8458,0.17306923866271973,2.269084930419922,4.014361518125748,0.5499055177604313,True,8
26,Dijkstra,10000,50000,547,1862,0.3101210594177246,2.8370723724365234,8.195179431802591,0.47402843005117024,True,7
26,Bellman-Ford,10000,50000,547,1862,0.618077278137207,3.270353317260742,21.414380256046268,0.685107259505153,True,7
26,A_Star,10000,50000,547,1862,0.24601221084594727,2.7747087478637695,4.469483874920777,0.6600628753155683,True,7
27,Dijkstra,10000,50000,201,7930,0.28908729553222656,2.8546009063720703,7.677181275469675,0.494366275054826,True,12
27,Bellman-Ford,10000,50000,201,7930,0.6679940223693848,3.2780723571777344,22.077539521310776,0.6710075191634877,True,12
27,A_Star,10000,50000,201,7930,0.18006610870361328,2.2424888610839844,4.193727125944569,0.5922681242879481,True,12
28,Dijkstra,10000,50000,8366,306,0.2810068130493164,2.8456974029541016,7.632231268781767,0.5631792673203798,True,7
28,Bellman-Ford,10000,50000,8366,306,0.6820878982543945,3.2762680053710938,22.21563847751357,0.5037964719068259,True,7
28,A_Star,10000,50000,8366,306,0.20409703254699707,2.3271026611328125,4.220462306252448,0.5686753032158595,True,7
29,Dijkstra,10000,50000,8914,1071,0.18599486351013184,2.547811508178711,3.80000553835014,0.4763595368323678,True,7
29,Bellman-Ford,10000,50000,8914,1071,0.6610438823699951,3.2794532775878906,21.116315805491844,0.5228078101285183,True,7
29,A_Star,10000,50000,8914,1071,0.04093027114868164,0.4302940368652344,0.5858055579130199,0.16027355870498683,True,7
30,Dijkstra,10000,50000,8228,5472,0.2730698585510254,2.8280200958251953,7.280151113516968,0.4445621144243898,True,6
30,Bellman-Ford,10000,50000,8228,5472,0.863095760345459,3.2833032608032227,31.760232795800974,1.0657987979501062,True,6
30,A_Star,10000,50000,8228,5472,0.19400668144226074,2.3711185455322266,4.192336162469985,0.5941111644838768,True,6
31,Dijkstra,10000,50000,5779,7580,0.28209543228149414,2.946859359741211,7.564156230362173,0.4322322344500995,True,11
31,Bellman-Ford,10000,50000,5779,7580,0.669252872467041,3.270627975463867,21.733109000943603,0.49068799928203244,True,11
31,A_Star,10000,50000,5779,7580,0.21609997749328613,2.3800296783447266,4.2996957042942,0.5309027043858713,True,11
32,Dijkstra,10000,50000,5961,3687,0.1190953254699707,2.1553115844726562,1.6199021182169884,0.41629811759644436,True,7
32,Bellman-Ford,10000,50000,5961,3687,0.6260919570922852,3.2728376388549805,21.477178654313064,0.5340336520746138,True,7
32,A_Star,10000,50000,5961,3687,0.021090269088745117,0.2936105728149414,0.2926720814759082,0.07258708085661586,True,7
33,Dijkstra,10000,50000,8204,6312,0.1629652976989746,2.506053924560547,3.8173897842881694,0.5702547821221365,True,7
33,Bellman-Ford,10000,50000,8204,6312,0.6781041622161865,3.2770299911499023,21.52810564384935,0.45278264795569706,True,7
33,A_Star,10000,50000,8204,6312,0.05401039123535156,0.7402687072753906,0.7182670224988833,0.16116202376503497,True,7
34,Dijkstra,10000,50000,7144,6415,0.23200058937072754,2.8318357467651367,4.210036461208545,0.4713774625813292,True,8
34,Bellman-Ford,10000,50000,7144,6415,0.684105634689331,3.2697219848632812,22.566743204616582,0.6572682017130904,True,8
34,A_Star,10000,50000,7144,6415,0.07299423217773438,1.027008056640625,0.9954173840946857,0.2462153836517933,True,8
35,Dijkstra,10000,50000,9717,6541,0.18099761009216309,2.5106983184814453,3.995499886980513,0.6386938867515418,True,9
35,Bellman-Ford,10000,50000,9717,6541,0.6810858249664307,3.2701568603515625,21.988988386587575,0.45269838825740266,True,9
35,A_Star,10000,50000,9717,6541,0.08189773559570312,1.0972099304199219,1.1033586754114366,0.27340667477110403,True,9
36,Dijkstra,10000,50000,6158,2708,0.2161087989807129,2.5390796661376953,4.2936211273530915,0.5026031270148656,True,7
36,Bellman-Ford,10000,50000,6158,2708,0.9321060180664062,3.30108642578125,39.826766129224644,1.1623811350344597,True,7
36,A_Star,10000,50000,6158,2708,0.0700080394744873,1.1314811706542969,0.9257004874553532,0.2136724860202521,True,7
37,Dijkstra,10000,50000,6337,7578,0.30700087547302246,2.9443492889404297,7.571086507037621,0.4212175083610823,True,7
37,Bellman-Ford,10000,50000,6337,7578,0.6060090065002441,3.268927574157715,21.17494337165644,0.5522323716237126,True,7
37,A_Star,10000,50000,6337,7578,0.1680901050567627,2.220518112182617,3.658028113190191,0.538290111348139,True,7
38,Dijkstra,10000,50000,6423,4211,0.2049262523651123,2.552824020385742,4.497334219141398,0.720551218929235,True,10
38,Bellman-Ford,10000,50000,6423,4211,0.9019882678985596,3.2950286865234375,43.466082640629544,1.6496616408082656,True,10
38,A_Star,10000,50000,6423,4211,0.08309555053710938,1.1742324829101562,1.1072727304247885,0.2643117296805351,True,10
39,Dijkstra,10000,50000,1935,3271,0.24908018112182617,2.8190174102783203,4.312674466858194,0.3695374688716097,True,7
39,Bellman-Ford,10000,50000,1935,3271,0.6719970703125,3.2724056243896484,28.569454161006792,0.46272116622311815,True,7
39,A_Star,10000,50000,1935,3271,0.12810468673706055,1.8891525268554688,1.7204715020880106,0.4231235024444759,True,7
40,Dijkstra,10000,50000,2096,2175,0.20911765098571777,2.536771774291992,4.204134761838623,0.6011477601885882,True,7
40,Bellman-Ford,10000,50000,2096,2175,0.713109016418457,3.2834701538085938,29.161937554723117,0.457692557370756,True,7
40,A_Star,10000,50000,2096,2175,0.057009220123291016,0.8448638916015625,0.7909196549607017,0.21597465542606506,True,7
41,Dijkstra,10000,50000,7780,4459,0.2380964756011963,2.8200817108154297,4.392785736656156,0.6733857368290087,True,6
41,Bellman-Ford,10000,50000,7780,4459,0.6290769577026367,3.275949478149414,20.488637156986105,0.34908415257598446,True,6
41,A_Star,10000,50000,7780,4459,0.07399940490722656,1.0854568481445312,0.9934121972339186,0.24157419767397967,True,6
42,Dijkstra,10000,50000,1831,2410,0.058992624282836914,1.1844100952148438,0.9547447498799534,0.3541777508245082,True,5
42,Bellman-Ford,10000,50000,1831,2410,0.887988805770874,3.2911853790283203,37.85512524859556,0.8730652413102373,True,5
42,A_Star,10000,50000,1831,2410,0.013949394226074219,0.3734703063964844,0.2751655152705922,0.11772351550734177,True,5
43,Dijkstra,10000,50000,4297,9735,0.0410618782043457,0.980712890625,0.5987117109016346,0.1692377119452523,True,5
43,Bellman-Ford,10000,50000,4297,9735,0.5920097827911377,3.263763427734375,21.107760014816613,0.41582900924929833,True,5
43,A_Star,10000,50000,4297,9735,0.006079912185668945,0.29387474060058594,0.1176848593619017,0.03494286029453559,True,5
44,Dijkstra,10000,50000,1034,4322,0.2510411739349365,2.811433792114258,4.6183295849548145,0.6688355862931775,True,8
44,Bellman-Ford,10000,50000,1034,4322,0.6696500778198242,3.2742748260498047,21.68501604882069,0.5426090520154685,True,8
44,A_Star,10000,50000,1034,4322,0.0920858383178711,1.5534133911132812,1.3478545550867196,0.4170265546678777,True,8
45,Dijkstra,10000,50000,5967,7658,0.22002553939819336,2.5552453994750977,4.402411131171151,0.5395991313099988,True,8
45,Bellman-Ford,10000,50000,5967,7658,0.6230416297912598,3.2737388610839844,21.30772462571635,0.5781516245625786,True,8
45,A_Star,10000,50000,5967,7658,0.08602309226989746,1.471282958984375,1.1883902215655808,0.3112132233824496,True,8
46,Dijkstra,10000,50000,4824,8990,0.18009352684020996,2.518749237060547,4.269660765539643,0.6565427624171346,True,11
46,Bellman-Ford,10000,50000,4824,8990,0.6129977703094482,3.268927574157715,21.17474070982347,0.4771667113461616,True,11
46,A_Star,10000,50000,4824,8990,0.06798481941223145,0.9875106811523438,0.911922205268617,0.2214272059791044,True,11
47,Dijkstra,10000,50000,1563,2062,0.1820814609527588,2.551266670227051,3.6245913180592475,0.43116031736833993,True,5
47,Bellman-Ford,10000,50000,1563,2062,0.6829745769500732,3.268723487854004,31.440261015753098,2.8007980250668014,True,5
47,A_Star,10000,50000,1563,2062,0.0319974422454834,0.4244499206542969,0.47680365230041477,0.1430336533215913,True,5
48,Dijkstra,10000,50000,5418,5321,0.22703909873962402,2.5440406799316406,5.838675831972108,2.0742918295473323,True,7
48,Bellman-Ford,10000,50000,5418,5321,0.7359633445739746,3.282123565673828,30.75147977210193,1.536176773901866,True,7
48,A_Star,10000,50000,5418,5321,0.3410031795501709,1.755814552307129,9.89763407033868,3.693683072896674,True,7
49,Dijkstra,10000,50000,1403,1173,0.26201534271240234,2.9544267654418945,4.487137464951068,0.4554984659471506,True,11
49,Bellman-Ford,10000,50000,1403,1173,0.6429851055145264,3.275836944580078,21.700711945579386,0.5909079420799389,True,11
49,A_Star,10000,50000,1403,1173,0.09499216079711914,1.4805564880371094,1.4091330806932159,0.43929008005398584,True,11
0,Dijkstra,50000,250000,48462,46428,0.26799893379211426,4.83091926574707,7.458381541002415,0.632155542190991,True,11
0,Bellman-Ford,50000,250000,48462,46428,4.970933437347412,22.352747917175293,295.62071122068255,73.97758119811573,True,11
0,A_Star,50000,250000,48462,46428,0.05609297752380371,0.9232902526855469,0.7537007541077169,0.1849167537556919,True,11
1,Dijkstra,50000,250000,42548,42264,1.783106803894043,16.75215244293213,137.7215450054582,9.114508003237429,True,7
1,Bellman-Ford,50000,250000,42548,42264,4.195205450057983,22.108428955078125,260.596955847225,63.6319368521187,True,7
1,A_Star,50000,250000,42548,42264,1.3200170993804932,14.796303749084473,88.87923567303257,8.702207675471776,True,7
2,Dijkstra,50000,250000,24906,2614,0.5350964069366455,9.414881706237793,14.975399864593353,0.5192678684720939,True,6
2,Bellman-Ford,50000,250000,24906,2614,4.684094667434692,22.326733589172363,312.51608676024574,75.12221875813638,True,6
2,A_Star,50000,250000,24906,2614,0.09210634231567383,1.55987548828125,1.2028952644534454,0.27578526440561246,True,6
3,Dijkstra,50000,250000,42817,6656,0.8170135021209717,15.092735290527344,39.27888327592264,0.98579726961653,True,7
3,Bellman-Ford,50000,250000,42817,6656,4.778974294662476,22.363837242126465,330.3112463266464,88.33017433386908,True,7
3,A_Star,50000,250000,42817,6656,0.3249995708465576,3.6576099395751953,9.7322023785864,1.507110382449348,True,7
4,Dijkstra,50000,250000,39083,36704,1.3010668754577637,15.099150657653809,80.69987238321815,17.338013375945298,True,7
